,genre,body_text_clean,genre_Country,genre_Other,genre_Pop/Rock,genre_Rap
4735,Pop/Rock,aerosmith big one side mm mm mm mm mm mm mm mm mm mm mm mm mm mm yeah come lovin got take side like devil deep blue sea take side forget foolish pride take side oh take side take side mama told there day like man wasnt foolin caus cant believ way kiss open mouth bate breath said youd never leav love hate tri take loss your cryin river got get across lovin got take side like devil deep blue sea take side forget foolish pride take side honey take side take side im lookin anoth kind love lyric commerci use 1409617854061,0,0,1,0
4750,Pop/Rock,aerosmith nine live nine live well well well feel like im fallin love there new cool kind verbooti fit like velvet glove cool ooh babu doobi she talkinto juba jive yeah girl love doubt moment truth arriv wink funk around think im dead love nine live feelinlucki nine live live nine live aint nine live live ten got good luck certain situat lyric commerci use 1409617854061,0,0,1,0
4754,Pop/Rock,aerosmith nine live full circl yeah could chang world like fairi tale would drink love holi grail would start love tell ol beelzeebub get outta town caus lost job get affect caus think love love reflect time dont let slip away rais yo drinkin glass here yesterday time gonna trip away dont piss heaven got hell pay come full circl there spell could take away would deed lyric commerci use 1409617854061,0,0,1,0
4767,Pop/Rock,aerosmith aerosmith somebodi need ladi somebodi shadi need someon close somebodi cozi somebodi nosi help see whole day someon share load somebodi walk road live live good lord send good lord mend send someon said wont choosi could send floozi lyric commerci use 1409617854061,0,0,1,0
4768,Pop/Rock,aerosmith aerosmith dream everi time look mirror line face get clearer past gone went like dusk dawn isnt way everybodi got due life pay yeah know nobodi know come goe know everybodi sin got lose know win half life book written page live learn fool sage know true oh come back lyric commerci use 1409617854061,0,0,1,0
4772,Pop/Rock,aerosmith aerosmith movin live edg town live isnt soul around peopl start come grin said weve got move citi move said weve got move citi move tell know ill tell go see friend hell set free tell see mayb go one know way mayb nobodi goe nobodi show nobodi know find yeah good morn glori hallelujah stori what go live like king fat land work like dog rock roll band lyric commerci use 1409617854061,0,0,1,0
4776,Pop/Rock,aerosmith aerosmith dream everi time look mirror line face get clearer past gone went like dusk dawn isnt way everybodi got due life pay yeah know nobodi know come goe know everybodi sin got lose know win half life book written page live learn fool sage know true oh come back lyric commerci use 1409617854061,0,0,1,0
4782,Pop/Rock,aerosmith aerosmith greatest hit dream everi time look mirror line face get clearer past gone went like dusk dawn isnt way everybodi got due life pay yeah know nobodi know come goe know everybodi sin got lose know win half life book written page live learn fool sage know true oh come back lyric commerci use 1409617854061,0,0,1,0
4785,Pop/Rock,aerosmith aerosmith greatest hit old song danc get cooler lay low coincident murder noth show judg constip go head wife aggrav your soon enough dead old stori old song danc friend old stori old song danc friend gotcha cocain found gun smoothi face lawyer lyric commerci use 1409617854061,0,0,1,0
4792,Pop/Rock,aerosmith toy attic toy attic attic light voic scream noth seen real dream leav thing real behind leav thing love mind thing learn fear noth left year voic scream noth seen lyric commerci use 1409617854061,0,0,1,0
4798,Pop/Rock,aerosmith toy attic blood stain ivori daddi babi grand aint seen daylight sinc start band store bought cloth fall apart seam tea leaf read gypsi fortun tell dream holiday inn lock door chain love hate theyr lyric commerci use 1409617854061,0,0,1,0
4811,Pop/Rock,aerosmith toy attic uncl salti uncl salti told stori lone babi lone kind life lead mammi lust daddi bust left trust till orphan bleed cri night one came cri night went insan uncl salti told babi lyric commerci use 1409617854061,0,0,1,0
4818,Pop/Rock,aerosmith toy attic see cri see cri dont let getcha see cri im back lost found honey whatcha done head honey word said honey whatcha done head honey word said see cri say your ladi man see cri im hard understand lyric commerci use 1409617854061,0,0,1,0
4826,Pop/Rock,aerosmith perman vacat girl keep come apart she right peculiar shell tri fool ya girl keep come apart she appeal right ceil yeah girl keep come apart tell ya buy sell ya caus girl keep come apart she affect im reject lyric commerci use 1409617854061,0,0,1,0
4827,Pop/Rock,aerosmith perman vacat angel im alon yeah dont know face night im tear cryin want love let break wall us dont make tough ill put away pride enough enough ive suffer ive seen light babi your angel come save tonight your angel come make right dont know im gonna feel insid lyric commerci use 1409617854061,0,0,1,0
4831,Pop/Rock,aerosmith aerosmith gun n rose angel im alon yeah dont know face night im tear cryin want love let break wall us dont make tough ill put away pride enough enough ive suffer ive seen light babi your angel come save tonight your angel come make right dont know im gonna feel insid lyric commerci use 1409617854061,0,0,1,0
4841,Pop/Rock,aerosmith push play skin breath breath like lot make break rule got erottickl cool give littl bit get littl bit take ride yeah push love far away eat insid there girl live skin there girl she wear thin think she reason open brokenheart season there girl there girl know know ooh la la lyric commerci use 1409617854061,0,0,1,0
4842,Pop/Rock,aerosmith push play luv lie oh cross line know cant eras fall lust love aint sin tell your best friend friend still feel place thank took ride god know ive tri believin imagin everyon sometim cross heart hope die tell luv lie imagin everyon surviv givin got tell luv lie lyric commerci use 1409617854061,0,0,1,0
4847,Pop/Rock,aerosmith push play face aah yeah tie rope behind wall temptat that began tie frustrat snap rubber bandah rememb sweet patchouli absolut ador hangin gave much rope da queen delus zen way back caus confus face without name face without name yeah live lucki charm coffe cracker jack surpris reborn lyric commerci use 1409617854061,0,0,1,0
4850,Pop/Rock,aerosmith pump go love elev workin like dog fo de boss man workin de compani im bettin dice im tossin im gonna fantasi gonna look tell love blind realli need girl like open book read line love elev livin im goin love elev lovin til hit ground jacki elev lingeri second floor said see later love littl kinda hope get stuck lyric commerci use 1409617854061,0,0,1,0
4857,Pop/Rock,aerosmith pump take goe old girlfriend there anoth diamond ring uh late night promis guess dont mean thing babi what stori find anoth man easi sleep bed made dont look back guess feel start fade away use feel fire cold insid your back street like didnt miss beat yeah tell take let go tell pain suppos go tell sleep night without think lost everyth good life toss dice tell take let go yeah lyric commerci use 1409617854061,0,0,1,0
4863,Pop/Rock,aerosmith music anoth dimens legendari child leeeegeeendaaari chiiiild ill tell ya im talkin makin love seventeen yeah luck trade em toy joy yeah didt give woah oh oh oh took chanc high school danc never knowin wrong right show 40 year ago bein televis tonight caus journey insid head taj mahal went never havin none wanna want keep dream aliv lyric commerci use 1409617854061,0,0,1,0
4873,Pop/Rock,aerosmith music anoth dimens luv xxx intro there noth wrong percapt realiti attempt adjust illus control harmon control emot move left move right reduc volum whisper increas deafen roar time submit quietli control hear feel enter great adventur experi odd mysteri ultim fantasi deepest fear may never return hello hello hello lyric commerci use 1409617854061,0,0,1,0
4878,Pop/Rock,aerosmith music anoth dimens legendari child leeeegeeendaaari chiiiild ill tell ya im talkin makin love seventeen yeah luck trade em toy joy yeah didt give woah oh oh oh took chanc high school danc never knowin wrong right show 40 year ago bein televis tonight caus journey insid head taj mahal went never havin none wanna want keep dream aliv lyric commerci use 1409617854061,0,0,1,0
